profileID,respID,qID,altID,obsID,brand,packaging,size,calories,alcohol_content,price,image
1268,66,6,3,721,Michelob,Bottle,12oz(350ml),51 to 100,4.9 to 5.9,0.75,MichelobBottle.jpg
4619,66,7,1,722,Coors,Bottle,12oz(350ml),0 to 50,8 to 12,2.79,CoorsBottle.jpg
4939,66,7,2,722,Coors,Bottle,25oz(740ml),101 to 150,12+,2.79,CoorsBottle.jpg
4804,66,7,3,722,Coors,Can,8.4oz(250ml),0 to 50,12+,2.79,CoorsCan.jpg
1024,66,8,1,723,Coors,Can,16oz(470ml),0 to 50,0 to 4.8,0.75,CoorsCan.jpg
370,66,8,2,723,Miller,Bottle,12oz(350ml),151+,4.9 to 5.9,1.67,MillerBottle.jpg
1143,66,8,3,723,Michelob,Can,32oz(950ml),101 to 150,0 to 4.8,0.75,MichelobCan.jpg
1273,66,9,1,724,Michelob,Can,16oz(470ml),51 to 100,4.9 to 5.9,0.75,MichelobCan.jpg
1351,66,9,2,724,Modelo,Can,8.4oz(250ml),151+,4.9 to 5.9,0.75,ModeloCan.jpg
1667,66,9,3,724,Budweiser,Bottle,12oz(350ml),51 to 100,8 to 12,0.75,BudweiserBottle.jpg
4255,66,10,1,725,Miller,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,2.79,MillerCan.jpg
3966,66,10,2,725,Modelo,Bottle,12oz(350ml),151+,12+,2.09,ModeloBottle.jpg
683,66,10,3,725,Michelob,Can,25oz(740ml),51 to 100,8 to 12,1.67,MichelobCan.jpg
552,66,11,1,726,Budweiser,Can,8.4oz(250ml),151+,6 to 7.9,1.67,BudweiserCan.jpg
1781,66,11,2,726,Modelo,Can,25oz(740ml),151+,8 to 12,0.75,ModeloCan.jpg
4100,66,11,3,726,Miller,Bottle,32oz(950ml),51 to 100,0 to 4.8,2.79,MillerBottle.jpg
3751,67,1,1,727,Modelo,Can,8.4oz(250ml),151+,8 to 12,2.09,ModeloCan.jpg
1070,67,1,2,727,Miller,Bottle,12oz(350ml),51 to 100,0 to 4.8,0.75,MillerBottle.jpg
1189,67,1,3,727,Coors,Bottle,25oz(740ml),151+,0 to 4.8,0.75,CoorsBottle.jpg
3340,67,2,1,728,Miller,Bottle,25oz(740ml),101 to 150,4.9 to 5.9,2.09,MillerBottle.jpg
1139,67,2,2,728,Coors,Bottle,25oz(740ml),101 to 150,0 to 4.8,0.75,CoorsBottle.jpg
4920,67,2,3,728,Miller,Bottle,12oz(350ml),101 to 150,12+,2.79,MillerBottle.jpg
3794,67,3,1,729,Coors,Can,32oz(950ml),151+,8 to 12,2.09,CoorsCan.jpg
928,67,3,2,729,Michelob,Bottle,16oz(470ml),101 to 150,12+,1.67,MichelobBottle.jpg
2916,67,3,3,729,Modelo,Bottle,12oz(350ml),101 to 150,12+,1.99,ModeloBottle.jpg
1762,67,4,1,730,Budweiser,Can,12oz(350ml),151+,8 to 12,0.75,BudweiserCan.jpg
57,67,4,2,730,Budweiser,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,1.67,BudweiserBottle.jpg
4026,67,4,3,730,Modelo,Bottle,16oz(470ml),0 to 50,0 to 4.8,2.79,ModeloBottle.jpg
681,67,5,1,731,Modelo,Can,25oz(740ml),51 to 100,8 to 12,1.67,ModeloCan.jpg
2496,67,5,2,731,Modelo,Bottle,32oz(950ml),51 to 100,6 to 7.9,1.99,ModeloBottle.jpg
2255,67,5,3,731,Miller,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,1.99,MillerCan.jpg
4310,67,6,1,732,Miller,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,2.79,MillerBottle.jpg
2897,67,6,2,732,Budweiser,Bottle,32oz(950ml),51 to 100,12+,1.99,BudweiserBottle.jpg
4359,67,6,3,732,Coors,Bottle,8.4oz(250ml),151+,4.9 to 5.9,2.79,CoorsBottle.jpg
4133,67,7,1,733,Michelob,Can,25oz(740ml),101 to 150,0 to 4.8,2.79,MichelobCan.jpg
4182,67,7,2,733,Budweiser,Can,25oz(740ml),151+,0 to 4.8,2.79,BudweiserCan.jpg
1386,67,7,3,733,Modelo,Bottle,25oz(740ml),151+,4.9 to 5.9,0.75,ModeloBottle.jpg
4811,67,8,1,734,Modelo,Can,12oz(350ml),0 to 50,12+,2.79,ModeloCan.jpg
4227,67,8,2,734,Budweiser,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,2.79,BudweiserBottle.jpg
2871,67,8,3,734,Modelo,Can,16oz(470ml),51 to 100,12+,1.99,ModeloCan.jpg
4200,67,9,1,735,Miller,Bottle,32oz(950ml),151+,0 to 4.8,2.79,MillerBottle.jpg
4094,67,9,2,735,Coors,Can,32oz(950ml),51 to 100,0 to 4.8,2.79,CoorsCan.jpg
3406,67,9,3,735,Modelo,Bottle,8.4oz(250ml),0 to 50,6 to 7.9,2.09,ModeloBottle.jpg
213,67,10,1,736,Michelob,Can,12oz(350ml),0 to 50,4.9 to 5.9,1.67,MichelobCan.jpg
3104,67,10,2,736,Coors,Can,8.4oz(250ml),101 to 150,0 to 4.8,2.09,CoorsCan.jpg
1922,67,10,3,736,Budweiser,Can,16oz(470ml),101 to 150,12+,0.75,BudweiserCan.jpg
1577,67,11,1,737,Budweiser,Bottle,16oz(470ml),151+,6 to 7.9,0.75,BudweiserBottle.jpg
2968,67,11,2,737,Michelob,Bottle,12oz(350ml),151+,12+,1.99,MichelobBottle.jpg
4025,67,11,3,737,Miller,Can,16oz(470ml),0 to 50,0 to 4.8,2.79,MillerCan.jpg
2193,68,1,1,738,Michelob,Can,32oz(950ml),151+,0 to 4.8,1.99,MichelobCan.jpg
1889,68,1,2,738,Coors,Bottle,25oz(740ml),51 to 100,12+,0.75,CoorsBottle.jpg
1018,68,1,3,738,Michelob,Bottle,12oz(350ml),0 to 50,0 to 4.8,0.75,MichelobBottle.jpg
593,68,2,1,739,Michelob,Can,32oz(950ml),151+,6 to 7.9,1.67,MichelobCan.jpg
622,68,2,2,739,Budweiser,Can,16oz(470ml),0 to 50,8 to 12,1.67,BudweiserCan.jpg
2725,68,2,3,739,Miller,Can,16oz(470ml),101 to 150,8 to 12,1.99,MillerCan.jpg
3065,68,3,1,740,Miller,Can,12oz(350ml),51 to 100,0 to 4.8,2.09,MillerCan.jpg
3974,68,3,2,740,Coors,Can,16oz(470ml),151+,12+,2.09,CoorsCan.jpg
3257,68,3,3,740,Budweiser,Bottle,8.4oz(250ml),51 to 100,4.9 to 5.9,2.09,BudweiserBottle.jpg
2400,68,4,1,741,Miller,Bottle,32oz(950ml),151+,4.9 to 5.9,1.99,MillerBottle.jpg
3427,68,4,2,741,Budweiser,Bottle,16oz(470ml),0 to 50,6 to 7.9,2.09,BudweiserBottle.jpg
3199,68,4,3,741,Coors,Bottle,32oz(950ml),151+,0 to 4.8,2.09,CoorsBottle.jpg
1551,68,5,1,742,Modelo,Can,8.4oz(250ml),151+,6 to 7.9,0.75,ModeloCan.jpg
324,68,5,2,742,Coors,Can,16oz(470ml),101 to 150,4.9 to 5.9,1.67,CoorsCan.jpg
3487,68,5,3,742,Budweiser,Bottle,25oz(740ml),51 to 100,6 to 7.9,2.09,BudweiserBottle.jpg
3371,68,6,1,743,Modelo,Can,16oz(470ml),151+,4.9 to 5.9,2.09,ModeloCan.jpg
3869,68,6,2,743,Coors,Bottle,12oz(350ml),51 to 100,12+,2.09,CoorsBottle.jpg
3448,68,6,3,743,Michelob,Bottle,32oz(950ml),0 to 50,6 to 7.9,2.09,MichelobBottle.jpg
4243,68,7,1,744,Michelob,Can,32oz(950ml),0 to 50,4.9 to 5.9,2.79,MichelobCan.jpg
1800,68,7,2,744,Miller,Bottle,32oz(950ml),151+,8 to 12,0.75,MillerBottle.jpg
476,68,7,3,744,Modelo,Bottle,16oz(470ml),51 to 100,6 to 7.9,1.67,ModeloBottle.jpg
1834,68,8,1,745,Coors,Can,25oz(740ml),0 to 50,12+,0.75,CoorsCan.jpg
865,68,8,2,745,Miller,Can,12oz(350ml),51 to 100,12+,1.67,MillerCan.jpg
513,68,8,3,745,Michelob,Can,12oz(350ml),101 to 150,6 to 7.9,1.67,MichelobCan.jpg
3385,68,9,1,746,Miller,Can,25oz(740ml),151+,4.9 to 5.9,2.09,MillerCan.jpg
2174,68,9,2,746,Coors,Can,16oz(470ml),151+,0 to 4.8,1.99,CoorsCan.jpg
1860,68,9,3,746,Miller,Bottle,8.4oz(250ml),51 to 100,12+,0.75,MillerBottle.jpg
1458,68,10,1,747,Michelob,Bottle,8.4oz(250ml),51 to 100,6 to 7.9,0.75,MichelobBottle.jpg
1123,68,10,2,747,Michelob,Can,16oz(470ml),101 to 150,0 to 4.8,0.75,MichelobCan.jpg
1270,68,10,3,747,Miller,Bottle,12oz(350ml),51 to 100,4.9 to 5.9,0.75,MillerBottle.jpg
1483,68,11,1,748,Michelob,Can,25oz(740ml),51 to 100,6 to 7.9,0.75,MichelobCan.jpg
2235,68,11,2,748,Miller,Can,25oz(740ml),0 to 50,4.9 to 5.9,1.99,MillerCan.jpg
2167,68,11,3,748,Budweiser,Bottle,12oz(350ml),151+,0 to 4.8,1.99,BudweiserBottle.jpg
1870,69,1,1,749,Miller,Bottle,12oz(350ml),51 to 100,12+,0.75,MillerBottle.jpg
154,69,1,2,749,Coors,Can,8.4oz(250ml),151+,0 to 4.8,1.67,CoorsCan.jpg
2034,69,1,3,749,Coors,Can,25oz(740ml),0 to 50,0 to 4.8,1.99,CoorsCan.jpg
791,69,2,1,750,Modelo,Can,32oz(950ml),151+,8 to 12,1.67,ModeloCan.jpg
131,69,2,2,750,Modelo,Can,25oz(740ml),101 to 150,0 to 4.8,1.67,ModeloCan.jpg
2249,69,2,3,750,Coors,Bottle,32oz(950ml),0 to 50,4.9 to 5.9,1.99,CoorsBottle.jpg
1085,69,3,1,751,Miller,Can,25oz(740ml),51 to 100,0 to 4.8,0.75,MillerCan.jpg
692,69,3,2,751,Budweiser,Can,32oz(950ml),51 to 100,8 to 12,1.67,BudweiserCan.jpg
720,69,3,3,751,Miller,Bottle,12oz(350ml),101 to 150,8 to 12,1.67,MillerBottle.jpg
4481,69,4,1,752,Modelo,Can,25oz(740ml),51 to 100,6 to 7.9,2.79,ModeloCan.jpg
2569,69,4,2,752,Coors,Bottle,12oz(350ml),151+,6 to 7.9,1.99,CoorsBottle.jpg
678,69,4,3,752,Michelob,Bottle,16oz(470ml),51 to 100,8 to 12,1.67,MichelobBottle.jpg
2141,69,5,1,753,Modelo,Can,32oz(950ml),101 to 150,0 to 4.8,1.99,ModeloCan.jpg
3009,69,5,2,753,Coors,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,2.09,CoorsBottle.jpg
2470,69,5,3,753,Miller,Bottle,12oz(350ml),51 to 100,6 to 7.9,1.99,MillerBottle.jpg
3845,69,6,1,754,Miller,Can,32oz(950ml),0 to 50,12+,2.09,MillerCan.jpg
1718,69,6,2,754,Michelob,Bottle,12oz(350ml),101 to 150,8 to 12,0.75,MichelobBottle.jpg
1431,69,6,3,754,Modelo,Can,25oz(740ml),0 to 50,6 to 7.9,0.75,ModeloCan.jpg
1728,69,7,1,755,Michelob,Bottle,16oz(470ml),101 to 150,8 to 12,0.75,MichelobBottle.jpg
3496,69,7,2,755,Modelo,Bottle,32oz(950ml),51 to 100,6 to 7.9,2.09,ModeloBottle.jpg
1558,69,7,3,755,Michelob,Bottle,8.4oz(250ml),151+,6 to 7.9,0.75,MichelobBottle.jpg
3530,69,8,1,756,Miller,Bottle,16oz(470ml),101 to 150,6 to 7.9,2.09,MillerBottle.jpg
3196,69,8,2,756,Modelo,Bottle,32oz(950ml),151+,0 to 4.8,2.09,ModeloBottle.jpg
4006,69,8,3,756,Modelo,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,2.79,ModeloBottle.jpg
3339,69,9,1,757,Coors,Bottle,25oz(740ml),101 to 150,4.9 to 5.9,2.09,CoorsBottle.jpg
2480,69,9,2,757,Miller,Bottle,16oz(470ml),51 to 100,6 to 7.9,1.99,MillerBottle.jpg
3405,69,9,3,757,Miller,Can,8.4oz(250ml),0 to 50,6 to 7.9,2.09,MillerCan.jpg
2095,69,10,1,758,Miller,Can,32oz(950ml),51 to 100,0 to 4.8,1.99,MillerCan.jpg
1309,69,10,2,758,Coors,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,0.75,CoorsBottle.jpg
976,69,10,3,758,Modelo,Bottle,16oz(470ml),151+,12+,1.67,ModeloBottle.jpg
1643,69,11,1,759,Michelob,Can,32oz(950ml),0 to 50,8 to 12,0.75,MichelobCan.jpg
2176,69,11,2,759,Modelo,Bottle,16oz(470ml),151+,0 to 4.8,1.99,ModeloBottle.jpg
610,69,11,3,759,Miller,Bottle,8.4oz(250ml),0 to 50,8 to 12,1.67,MillerBottle.jpg
425,70,1,1,760,Miller,Can,16oz(470ml),0 to 50,6 to 7.9,1.67,MillerCan.jpg
4061,70,1,2,760,Modelo,Can,12oz(350ml),51 to 100,0 to 4.8,2.79,ModeloCan.jpg
952,70,1,3,760,Budweiser,Can,8.4oz(250ml),151+,12+,1.67,BudweiserCan.jpg
1736,70,2,1,761,Modelo,Bottle,25oz(740ml),101 to 150,8 to 12,0.75,ModeloBottle.jpg
4575,70,2,2,761,Miller,Can,16oz(470ml),151+,6 to 7.9,2.79,MillerCan.jpg
1811,70,2,3,761,Modelo,Can,12oz(350ml),0 to 50,12+,0.75,ModeloCan.jpg
4995,70,3,1,762,Miller,Can,32oz(950ml),151+,12+,2.79,MillerCan.jpg
2157,70,3,2,762,Budweiser,Bottle,8.4oz(250ml),151+,0 to 4.8,1.99,BudweiserBottle.jpg
238,70,3,3,762,Michelob,Bottle,25oz(740ml),0 to 50,4.9 to 5.9,1.67,MichelobBottle.jpg
3949,70,4,1,763,Coors,Bottle,32oz(950ml),101 to 150,12+,2.09,CoorsBottle.jpg
3776,70,4,2,763,Modelo,Bottle,16oz(470ml),151+,8 to 12,2.09,ModeloBottle.jpg
487,70,4,3,763,Budweiser,Bottle,25oz(740ml),51 to 100,6 to 7.9,1.67,BudweiserBottle.jpg
4328,70,5,1,764,Michelob,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,2.79,MichelobBottle.jpg
3656,70,5,2,764,Modelo,Bottle,8.4oz(250ml),51 to 100,8 to 12,2.09,ModeloBottle.jpg
1227,70,5,3,764,Budweiser,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,0.75,BudweiserBottle.jpg
1922,70,6,1,765,Budweiser,Can,16oz(470ml),101 to 150,12+,0.75,BudweiserCan.jpg
3162,70,6,2,765,Budweiser,Can,12oz(350ml),151+,0 to 4.8,2.09,BudweiserCan.jpg
240,70,6,3,765,Miller,Bottle,25oz(740ml),0 to 50,4.9 to 5.9,1.67,MillerBottle.jpg
3741,70,7,1,766,Modelo,Can,32oz(950ml),101 to 150,8 to 12,2.09,ModeloCan.jpg
4264,70,7,2,766,Coors,Can,12oz(350ml),51 to 100,4.9 to 5.9,2.79,CoorsCan.jpg
1264,70,7,3,766,Coors,Can,12oz(350ml),51 to 100,4.9 to 5.9,0.75,CoorsCan.jpg
2942,70,8,1,767,Budweiser,Can,32oz(950ml),101 to 150,12+,1.99,BudweiserCan.jpg
2435,70,8,2,767,Miller,Can,25oz(740ml),0 to 50,6 to 7.9,1.99,MillerCan.jpg
4848,70,8,3,767,Michelob,Bottle,32oz(950ml),0 to 50,12+,2.79,MichelobBottle.jpg
743,70,9,1,768,Michelob,Can,32oz(950ml),101 to 150,8 to 12,1.67,MichelobCan.jpg
2210,70,9,2,768,Miller,Bottle,8.4oz(250ml),0 to 50,4.9 to 5.9,1.99,MillerBottle.jpg
659,70,9,3,768,Coors,Bottle,8.4oz(250ml),51 to 100,8 to 12,1.67,CoorsBottle.jpg
2290,70,10,1,769,Miller,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,1.99,MillerBottle.jpg
745,70,10,2,769,Miller,Can,32oz(950ml),101 to 150,8 to 12,1.67,MillerCan.jpg
3135,70,10,3,769,Miller,Can,25oz(740ml),101 to 150,0 to 4.8,2.09,MillerCan.jpg
3224,70,11,1,770,Coors,Can,16oz(470ml),0 to 50,4.9 to 5.9,2.09,CoorsCan.jpg
4964,70,11,2,770,Coors,Can,12oz(350ml),151+,12+,2.79,CoorsCan.jpg
220,70,11,3,770,Miller,Bottle,12oz(350ml),0 to 50,4.9 to 5.9,1.67,MillerBottle.jpg
1029,71,1,1,771,Coors,Bottle,16oz(470ml),0 to 50,0 to 4.8,0.75,CoorsBottle.jpg
3233,71,1,2,771,Michelob,Can,25oz(740ml),0 to 50,4.9 to 5.9,2.09,MichelobCan.jpg
2794,71,1,3,771,Coors,Can,32oz(950ml),151+,8 to 12,1.99,CoorsCan.jpg
2598,71,2,1,772,Michelob,Bottle,32oz(950ml),151+,6 to 7.9,1.99,MichelobBottle.jpg
1227,71,2,2,772,Budweiser,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,0.75,BudweiserBottle.jpg
4780,71,2,3,772,Miller,Bottle,16oz(470ml),151+,8 to 12,2.79,MillerBottle.jpg
3298,71,3,1,773,Michelob,Bottle,32oz(950ml),51 to 100,4.9 to 5.9,2.09,MichelobBottle.jpg
1910,71,3,2,773,Miller,Bottle,8.4oz(250ml),101 to 150,12+,0.75,MillerBottle.jpg
351,71,3,3,773,Modelo,Can,8.4oz(250ml),151+,4.9 to 5.9,1.67,ModeloCan.jpg
2907,71,4,1,774,Budweiser,Bottle,8.4oz(250ml),101 to 150,12+,1.99,BudweiserBottle.jpg
2495,71,4,2,774,Miller,Can,32oz(950ml),51 to 100,6 to 7.9,1.99,MillerCan.jpg
1940,71,4,3,774,Miller,Bottle,25oz(740ml),101 to 150,12+,0.75,MillerBottle.jpg
3303,71,5,1,775,Michelob,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,2.09,MichelobCan.jpg
3301,71,5,2,775,Modelo,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,2.09,ModeloCan.jpg
3784,71,5,3,775,Coors,Can,25oz(740ml),151+,8 to 12,2.09,CoorsCan.jpg
2793,71,6,1,776,Michelob,Can,32oz(950ml),151+,8 to 12,1.99,MichelobCan.jpg
308,71,6,2,776,Michelob,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,1.67,MichelobBottle.jpg
664,71,6,3,776,Coors,Can,12oz(350ml),51 to 100,8 to 12,1.67,CoorsCan.jpg
2200,71,7,1,777,Miller,Bottle,32oz(950ml),151+,0 to 4.8,1.99,MillerBottle.jpg
26,71,7,2,777,Modelo,Bottle,16oz(470ml),0 to 50,0 to 4.8,1.67,ModeloBottle.jpg
3080,71,7,3,777,Miller,Bottle,16oz(470ml),51 to 100,0 to 4.8,2.09,MillerBottle.jpg
3656,71,8,1,778,Modelo,Bottle,8.4oz(250ml),51 to 100,8 to 12,2.09,ModeloBottle.jpg
1480,71,8,2,778,Miller,Bottle,16oz(470ml),51 to 100,6 to 7.9,0.75,MillerBottle.jpg
381,71,8,3,778,Modelo,Can,25oz(740ml),151+,4.9 to 5.9,1.67,ModeloCan.jpg
551,71,9,1,779,Modelo,Can,8.4oz(250ml),151+,6 to 7.9,1.67,ModeloCan.jpg
1168,71,9,2,779,Michelob,Bottle,12oz(350ml),151+,0 to 4.8,0.75,MichelobBottle.jpg
4480,71,9,3,779,Miller,Bottle,16oz(470ml),51 to 100,6 to 7.9,2.79,MillerBottle.jpg
3327,71,10,1,780,Budweiser,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,2.09,BudweiserBottle.jpg
3355,71,10,2,780,Miller,Can,8.4oz(250ml),151+,4.9 to 5.9,2.09,MillerCan.jpg
3159,71,10,3,780,Coors,Bottle,8.4oz(250ml),151+,0 to 4.8,2.09,CoorsBottle.jpg
278,71,11,1,781,Michelob,Bottle,16oz(470ml),51 to 100,4.9 to 5.9,1.67,MichelobBottle.jpg
888,71,11,2,781,Michelob,Bottle,25oz(740ml),51 to 100,12+,1.67,MichelobBottle.jpg
1254,71,11,3,781,Coors,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,0.75,CoorsCan.jpg
2578,72,1,1,782,Michelob,Bottle,16oz(470ml),151+,6 to 7.9,1.99,MichelobBottle.jpg
190,72,1,2,782,Miller,Bottle,25oz(740ml),151+,0 to 4.8,1.67,MillerBottle.jpg
1576,72,1,3,782,Modelo,Bottle,16oz(470ml),151+,6 to 7.9,0.75,ModeloBottle.jpg
1521,72,2,1,783,Modelo,Can,16oz(470ml),101 to 150,6 to 7.9,0.75,ModeloCan.jpg
2476,72,2,2,783,Modelo,Bottle,16oz(470ml),51 to 100,6 to 7.9,1.99,ModeloBottle.jpg
4251,72,2,3,783,Modelo,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,2.79,ModeloCan.jpg
364,72,3,1,784,Coors,Can,12oz(350ml),151+,4.9 to 5.9,1.67,CoorsCan.jpg
4788,72,3,2,784,Michelob,Bottle,25oz(740ml),151+,8 to 12,2.79,MichelobBottle.jpg
1138,72,3,3,784,Michelob,Bottle,25oz(740ml),101 to 150,0 to 4.8,0.75,MichelobBottle.jpg
3201,72,4,1,785,Modelo,Can,8.4oz(250ml),0 to 50,4.9 to 5.9,2.09,ModeloCan.jpg
2543,72,4,2,785,Michelob,Can,32oz(950ml),101 to 150,6 to 7.9,1.99,MichelobCan.jpg
3327,72,4,3,785,Budweiser,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,2.09,BudweiserBottle.jpg
1022,72,5,1,786,Budweiser,Can,16oz(470ml),0 to 50,0 to 4.8,0.75,BudweiserCan.jpg
2577,72,5,2,786,Budweiser,Bottle,16oz(470ml),151+,6 to 7.9,1.99,BudweiserBottle.jpg
4979,72,5,3,786,Coors,Bottle,16oz(470ml),151+,12+,2.79,CoorsBottle.jpg
812,72,6,1,787,Budweiser,Can,12oz(350ml),0 to 50,12+,1.67,BudweiserCan.jpg
2425,72,6,2,787,Miller,Can,16oz(470ml),0 to 50,6 to 7.9,1.99,MillerCan.jpg
664,72,6,3,787,Coors,Can,12oz(350ml),51 to 100,8 to 12,1.67,CoorsCan.jpg
2612,72,7,1,788,Budweiser,Can,12oz(350ml),0 to 50,8 to 12,1.99,BudweiserCan.jpg
4967,72,7,2,788,Budweiser,Bottle,12oz(350ml),151+,12+,2.79,BudweiserBottle.jpg
2015,72,7,3,788,Miller,Can,12oz(350ml),0 to 50,0 to 4.8,1.99,MillerCan.jpg
2599,72,8,1,789,Coors,Bottle,32oz(950ml),151+,6 to 7.9,1.99,CoorsBottle.jpg
3950,72,8,2,789,Miller,Bottle,32oz(950ml),101 to 150,12+,2.09,MillerBottle.jpg
4687,72,8,3,789,Budweiser,Bottle,25oz(740ml),51 to 100,8 to 12,2.79,BudweiserBottle.jpg
1599,72,9,1,790,Coors,Bottle,32oz(950ml),151+,6 to 7.9,0.75,CoorsBottle.jpg
1211,72,9,2,790,Modelo,Can,12oz(350ml),0 to 50,4.9 to 5.9,0.75,ModeloCan.jpg
3039,72,9,3,790,Coors,Bottle,25oz(740ml),0 to 50,0 to 4.8,2.09,CoorsBottle.jpg
2768,72,10,1,791,Michelob,Bottle,12oz(350ml),151+,8 to 12,1.99,MichelobBottle.jpg
3236,72,10,2,791,Modelo,Bottle,25oz(740ml),0 to 50,4.9 to 5.9,2.09,ModeloBottle.jpg
3912,72,10,3,791,Budweiser,Can,12oz(350ml),101 to 150,12+,2.09,BudweiserCan.jpg
480,72,11,1,792,Miller,Bottle,16oz(470ml),51 to 100,6 to 7.9,1.67,MillerBottle.jpg
4622,72,11,2,792,Budweiser,Can,16oz(470ml),0 to 50,8 to 12,2.79,BudweiserCan.jpg
1523,72,11,3,792,Michelob,Can,16oz(470ml),101 to 150,6 to 7.9,0.75,MichelobCan.jpg
4749,73,1,1,793,Coors,Bottle,32oz(950ml),101 to 150,8 to 12,2.79,CoorsBottle.jpg
234,73,1,2,793,Coors,Can,25oz(740ml),0 to 50,4.9 to 5.9,1.67,CoorsCan.jpg
4212,73,1,3,793,Budweiser,Can,12oz(350ml),0 to 50,4.9 to 5.9,2.79,BudweiserCan.jpg
2357,73,2,1,794,Budweiser,Bottle,8.4oz(250ml),151+,4.9 to 5.9,1.99,BudweiserBottle.jpg
1376,73,2,2,794,Modelo,Bottle,16oz(470ml),151+,4.9 to 5.9,0.75,ModeloBottle.jpg
1502,73,2,3,794,Budweiser,Can,8.4oz(250ml),101 to 150,6 to 7.9,0.75,BudweiserCan.jpg
4783,73,3,1,795,Michelob,Can,25oz(740ml),151+,8 to 12,2.79,MichelobCan.jpg
4108,73,3,2,795,Michelob,Bottle,8.4oz(250ml),101 to 150,0 to 4.8,2.79,MichelobBottle.jpg
2148,73,3,3,795,Michelob,Bottle,32oz(950ml),101 to 150,0 to 4.8,1.99,MichelobBottle.jpg
3313,73,4,1,796,Michelob,Can,12oz(350ml),101 to 150,4.9 to 5.9,2.09,MichelobCan.jpg
684,73,4,2,796,Coors,Can,25oz(740ml),51 to 100,8 to 12,1.67,CoorsCan.jpg
4047,73,4,3,796,Budweiser,Bottle,32oz(950ml),0 to 50,0 to 4.8,2.79,BudweiserBottle.jpg
12,73,5,1,797,Budweiser,Can,12oz(350ml),0 to 50,0 to 4.8,1.67,BudweiserCan.jpg
4200,73,5,2,797,Miller,Bottle,32oz(950ml),151+,0 to 4.8,2.79,MillerBottle.jpg
1616,73,5,3,797,Modelo,Bottle,12oz(350ml),0 to 50,8 to 12,0.75,ModeloBottle.jpg
4530,73,6,1,798,Miller,Bottle,16oz(470ml),101 to 150,6 to 7.9,2.79,MillerBottle.jpg
1391,73,6,2,798,Modelo,Can,32oz(950ml),151+,4.9 to 5.9,0.75,ModeloCan.jpg
2096,73,6,3,798,Modelo,Bottle,32oz(950ml),51 to 100,0 to 4.8,1.99,ModeloBottle.jpg
791,73,7,1,799,Modelo,Can,32oz(950ml),151+,8 to 12,1.67,ModeloCan.jpg
1796,73,7,2,799,Modelo,Bottle,32oz(950ml),151+,8 to 12,0.75,ModeloBottle.jpg
4837,73,7,3,799,Budweiser,Bottle,25oz(740ml),0 to 50,12+,2.79,BudweiserBottle.jpg
3179,73,8,1,800,Coors,Bottle,16oz(470ml),151+,0 to 4.8,2.09,CoorsBottle.jpg
2686,73,8,2,800,Modelo,Bottle,25oz(740ml),51 to 100,8 to 12,1.99,ModeloBottle.jpg
1005,73,8,3,800,Miller,Can,8.4oz(250ml),0 to 50,0 to 4.8,0.75,MillerCan.jpg
2191,73,9,1,801,Modelo,Can,32oz(950ml),151+,0 to 4.8,1.99,ModeloCan.jpg
2648,73,9,2,801,Michelob,Bottle,32oz(950ml),0 to 50,8 to 12,1.99,MichelobBottle.jpg
2510,73,9,3,801,Miller,Bottle,8.4oz(250ml),101 to 150,6 to 7.9,1.99,MillerBottle.jpg
363,73,10,1,802,Michelob,Can,12oz(350ml),151+,4.9 to 5.9,1.67,MichelobCan.jpg
4520,73,10,2,802,Miller,Bottle,12oz(350ml),101 to 150,6 to 7.9,2.79,MillerBottle.jpg
107,73,10,3,802,Budweiser,Bottle,8.4oz(250ml),101 to 150,0 to 4.8,1.67,BudweiserBottle.jpg
3437,73,11,1,803,Budweiser,Bottle,25oz(740ml),0 to 50,6 to 7.9,2.09,BudweiserBottle.jpg
450,73,11,2,803,Miller,Bottle,32oz(950ml),0 to 50,6 to 7.9,1.67,MillerBottle.jpg
4199,73,11,3,803,Coors,Bottle,32oz(950ml),151+,0 to 4.8,2.79,CoorsBottle.jpg
2518,74,1,1,804,Michelob,Bottle,12oz(350ml),101 to 150,6 to 7.9,1.99,MichelobBottle.jpg
1106,74,1,2,804,Modelo,Bottle,8.4oz(250ml),101 to 150,0 to 4.8,0.75,ModeloBottle.jpg
