profileID,respID,qID,altID,obsID,brand,packaging,size,calories,alcohol_content,price,image
339,162,8,2,1779,Brand3,Can,12oz(350ml),151+,6 to 7.9,1.67,Brand3Can.jpg
1567,162,8,3,1779,Brand1,Can,12oz(350ml),0 to 50,8 to 12,1.99,Brand1Can.jpg
777,162,9,1,1780,Brand3,Can,32oz(950ml),51 to 100,4.9 to 5.9,0.75,Brand3Can.jpg
2987,162,9,2,1780,Brand2,Bottle,16oz(470ml),151+,12+,2.79,Brand2Bottle.jpg
427,162,9,3,1780,Brand1,Can,12oz(350ml),101 to 150,8 to 12,1.67,Brand1Can.jpg
586,162,10,1,1781,Brand1,Bottle,16oz(470ml),151+,12+,1.67,Brand1Bottle.jpg
923,162,10,2,1781,Brand2,Bottle,25oz(740ml),101 to 150,6 to 7.9,0.75,Brand2Bottle.jpg
2767,162,10,3,1781,Brand1,Can,12oz(350ml),0 to 50,8 to 12,2.79,Brand1Can.jpg
182,162,11,1,1782,Brand2,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,1.67,Brand2Can.jpg
271,162,11,2,1782,Brand1,Can,8.4oz(250ml),51 to 100,6 to 7.9,1.67,Brand1Can.jpg
767,162,11,3,1782,Brand2,Bottle,16oz(470ml),51 to 100,4.9 to 5.9,0.75,Brand2Bottle.jpg
2611,163,1,1,1783,Brand1,Can,8.4oz(250ml),151+,4.9 to 5.9,2.79,Brand1Can.jpg
2508,163,1,2,1783,Brand3,Bottle,16oz(470ml),151+,0 to 4.8,2.79,Brand3Bottle.jpg
1644,163,1,3,1783,Brand3,Bottle,25oz(740ml),101 to 150,8 to 12,1.99,Brand3Bottle.jpg
1462,163,2,1,1784,Brand1,Bottle,25oz(740ml),0 to 50,6 to 7.9,1.99,Brand1Bottle.jpg
1731,163,2,2,1784,Brand3,Can,25oz(740ml),51 to 100,12+,1.99,Brand3Can.jpg
951,163,2,3,1784,Brand3,Can,25oz(740ml),151+,6 to 7.9,0.75,Brand3Can.jpg
429,163,3,1,1785,Brand3,Can,12oz(350ml),101 to 150,8 to 12,1.67,Brand3Can.jpg
2060,163,3,2,1785,Brand2,Can,25oz(740ml),0 to 50,6 to 7.9,2.09,Brand2Can.jpg
1276,163,3,3,1785,Brand1,Bottle,16oz(470ml),101 to 150,0 to 4.8,1.99,Brand1Bottle.jpg
29,163,4,1,1786,Brand2,Bottle,32oz(950ml),0 to 50,0 to 4.8,1.67,Brand2Bottle.jpg
20,163,4,2,1786,Brand2,Can,25oz(740ml),0 to 50,0 to 4.8,1.67,Brand2Can.jpg
2314,163,4,3,1786,Brand1,Bottle,8.4oz(250ml),51 to 100,12+,2.09,Brand1Bottle.jpg
978,163,5,1,1787,Brand3,Bottle,16oz(470ml),0 to 50,8 to 12,0.75,Brand3Bottle.jpg
235,163,5,2,1787,Brand1,Can,32oz(950ml),151+,4.9 to 5.9,1.67,Brand1Can.jpg
2090,163,5,3,1787,Brand2,Can,25oz(740ml),51 to 100,6 to 7.9,2.09,Brand2Can.jpg
1820,163,6,1,1788,Brand2,Can,25oz(740ml),0 to 50,0 to 4.8,2.09,Brand2Can.jpg
1454,163,6,2,1788,Brand2,Can,16oz(470ml),0 to 50,6 to 7.9,1.99,Brand2Can.jpg
2053,163,6,3,1788,Brand1,Can,16oz(470ml),0 to 50,6 to 7.9,2.09,Brand1Can.jpg
204,163,7,1,1789,Brand3,Bottle,25oz(740ml),101 to 150,4.9 to 5.9,1.67,Brand3Bottle.jpg
2199,163,7,2,1789,Brand3,Can,12oz(350ml),51 to 100,8 to 12,2.09,Brand3Can.jpg
463,163,7,3,1789,Brand1,Can,16oz(470ml),151+,8 to 12,1.67,Brand1Can.jpg
1247,163,8,1,1790,Brand2,Bottle,16oz(470ml),51 to 100,0 to 4.8,1.99,Brand2Bottle.jpg
1715,163,8,2,1790,Brand2,Bottle,8.4oz(250ml),51 to 100,12+,1.99,Brand2Bottle.jpg
93,163,8,3,1790,Brand3,Can,8.4oz(250ml),151+,0 to 4.8,1.67,Brand3Can.jpg
4,163,9,1,1791,Brand1,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,1.67,Brand1Bottle.jpg
1718,163,9,2,1791,Brand2,Can,12oz(350ml),51 to 100,12+,1.99,Brand2Can.jpg
1695,163,9,3,1791,Brand3,Can,16oz(470ml),0 to 50,12+,1.99,Brand3Can.jpg
754,163,10,1,1792,Brand1,Bottle,8.4oz(250ml),51 to 100,4.9 to 5.9,0.75,Brand1Bottle.jpg
328,163,10,2,1792,Brand1,Bottle,32oz(950ml),101 to 150,6 to 7.9,1.67,Brand1Bottle.jpg
2514,163,10,3,1792,Brand3,Bottle,25oz(740ml),151+,0 to 4.8,2.79,Brand3Bottle.jpg
170,163,11,1,1793,Brand2,Can,25oz(740ml),51 to 100,4.9 to 5.9,1.67,Brand2Can.jpg
1478,163,11,2,1793,Brand2,Can,12oz(350ml),51 to 100,6 to 7.9,1.99,Brand2Can.jpg
2660,163,11,3,1793,Brand2,Can,25oz(740ml),0 to 50,6 to 7.9,2.79,Brand2Can.jpg
1270,164,1,1,1794,Brand1,Bottle,12oz(350ml),101 to 150,0 to 4.8,1.99,Brand1Bottle.jpg
2245,164,1,2,1794,Brand1,Can,32oz(950ml),101 to 150,8 to 12,2.09,Brand1Can.jpg
1278,164,1,3,1794,Brand3,Bottle,16oz(470ml),101 to 150,0 to 4.8,1.99,Brand3Bottle.jpg
1992,164,2,1,1795,Brand3,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,2.09,Brand3Bottle.jpg
587,164,2,2,1795,Brand2,Bottle,16oz(470ml),151+,12+,1.67,Brand2Bottle.jpg
957,164,2,3,1795,Brand3,Can,32oz(950ml),151+,6 to 7.9,0.75,Brand3Can.jpg
1410,164,3,1,1796,Brand3,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,1.99,Brand3Bottle.jpg
1632,164,3,2,1796,Brand3,Bottle,12oz(350ml),101 to 150,8 to 12,1.99,Brand3Bottle.jpg
701,164,3,3,1796,Brand2,Bottle,12oz(350ml),151+,0 to 4.8,0.75,Brand2Bottle.jpg
986,164,4,1,1797,Brand2,Can,32oz(950ml),0 to 50,8 to 12,0.75,Brand2Can.jpg
2735,164,4,2,1797,Brand2,Bottle,8.4oz(250ml),151+,6 to 7.9,2.79,Brand2Bottle.jpg
1180,164,4,3,1797,Brand1,Bottle,12oz(350ml),151+,12+,0.75,Brand1Bottle.jpg
2708,164,5,1,1798,Brand2,Can,12oz(350ml),101 to 150,6 to 7.9,2.79,Brand2Can.jpg
2636,164,5,2,1798,Brand2,Can,32oz(950ml),151+,4.9 to 5.9,2.79,Brand2Can.jpg
1690,164,5,3,1798,Brand1,Bottle,12oz(350ml),0 to 50,12+,1.99,Brand1Bottle.jpg
2468,164,6,1,1799,Brand2,Can,12oz(350ml),101 to 150,0 to 4.8,2.79,Brand2Can.jpg
2978,164,6,2,1799,Brand2,Can,12oz(350ml),151+,12+,2.79,Brand2Can.jpg
728,164,6,3,1799,Brand2,Can,12oz(350ml),0 to 50,4.9 to 5.9,0.75,Brand2Can.jpg
12,164,7,1,1800,Brand3,Bottle,12oz(350ml),0 to 50,0 to 4.8,1.67,Brand3Bottle.jpg
1333,164,7,2,1800,Brand1,Can,16oz(470ml),0 to 50,4.9 to 5.9,1.99,Brand1Can.jpg
1091,164,7,3,1800,Brand2,Bottle,12oz(350ml),0 to 50,12+,0.75,Brand2Bottle.jpg
559,164,8,1,1801,Brand1,Can,25oz(740ml),101 to 150,12+,1.67,Brand1Can.jpg
661,164,8,2,1801,Brand1,Can,8.4oz(250ml),101 to 150,0 to 4.8,0.75,Brand1Can.jpg
2460,164,8,3,1801,Brand3,Bottle,32oz(950ml),51 to 100,0 to 4.8,2.79,Brand3Bottle.jpg
413,164,9,1,1802,Brand2,Bottle,25oz(740ml),51 to 100,8 to 12,1.67,Brand2Bottle.jpg
380,164,9,2,1802,Brand2,Can,25oz(740ml),0 to 50,8 to 12,1.67,Brand2Can.jpg
2355,164,9,3,1802,Brand3,Can,16oz(470ml),101 to 150,12+,2.09,Brand3Can.jpg
753,164,10,1,1803,Brand3,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,0.75,Brand3Can.jpg
1756,164,10,2,1803,Brand1,Bottle,16oz(470ml),101 to 150,12+,1.99,Brand1Bottle.jpg
1834,164,10,3,1803,Brand1,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,2.09,Brand1Bottle.jpg
2533,164,11,1,1804,Brand1,Can,16oz(470ml),0 to 50,4.9 to 5.9,2.79,Brand1Can.jpg
1635,164,11,2,1804,Brand3,Can,16oz(470ml),101 to 150,8 to 12,1.99,Brand3Can.jpg
1860,164,11,3,1804,Brand3,Bottle,32oz(950ml),51 to 100,0 to 4.8,2.09,Brand3Bottle.jpg
2572,165,1,1,1805,Brand1,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,2.79,Brand1Bottle.jpg
198,165,1,2,1805,Brand3,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,1.67,Brand3Bottle.jpg
335,165,1,3,1805,Brand2,Bottle,8.4oz(250ml),151+,6 to 7.9,1.67,Brand2Bottle.jpg
2334,165,2,1,1806,Brand3,Bottle,25oz(740ml),51 to 100,12+,2.09,Brand3Bottle.jpg
2181,165,2,2,1806,Brand3,Can,25oz(740ml),0 to 50,8 to 12,2.09,Brand3Can.jpg
2499,165,2,3,1806,Brand3,Can,12oz(350ml),151+,0 to 4.8,2.79,Brand3Can.jpg
1836,165,3,1,1807,Brand3,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,2.09,Brand3Bottle.jpg
2877,165,3,2,1807,Brand3,Can,32oz(950ml),151+,8 to 12,2.79,Brand3Can.jpg
929,165,3,3,1807,Brand2,Bottle,32oz(950ml),101 to 150,6 to 7.9,0.75,Brand2Bottle.jpg
289,165,4,1,1808,Brand1,Can,25oz(740ml),51 to 100,6 to 7.9,1.67,Brand1Can.jpg
2415,165,4,2,1808,Brand3,Can,16oz(470ml),0 to 50,0 to 4.8,2.79,Brand3Can.jpg
961,165,4,3,1808,Brand1,Can,8.4oz(250ml),0 to 50,8 to 12,0.75,Brand1Can.jpg
890,165,5,1,1809,Brand2,Can,25oz(740ml),51 to 100,6 to 7.9,0.75,Brand2Can.jpg
1642,165,5,2,1809,Brand1,Bottle,25oz(740ml),101 to 150,8 to 12,1.99,Brand1Bottle.jpg
601,165,5,3,1809,Brand1,Can,8.4oz(250ml),0 to 50,0 to 4.8,0.75,Brand1Can.jpg
2223,165,6,1,1810,Brand3,Can,8.4oz(250ml),101 to 150,8 to 12,2.09,Brand3Can.jpg
2038,165,6,2,1810,Brand1,Bottle,32oz(950ml),151+,4.9 to 5.9,2.09,Brand1Bottle.jpg
2112,165,6,3,1810,Brand3,Bottle,12oz(350ml),101 to 150,6 to 7.9,2.09,Brand3Bottle.jpg
2012,165,7,1,1811,Brand2,Can,8.4oz(250ml),151+,4.9 to 5.9,2.09,Brand2Can.jpg
622,165,7,2,1811,Brand1,Bottle,25oz(740ml),0 to 50,0 to 4.8,0.75,Brand1Bottle.jpg
1835,165,7,3,1811,Brand2,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,2.09,Brand2Bottle.jpg
1879,165,8,1,1812,Brand1,Can,25oz(740ml),101 to 150,0 to 4.8,2.09,Brand1Can.jpg
2612,165,8,2,1812,Brand2,Can,8.4oz(250ml),151+,4.9 to 5.9,2.79,Brand2Can.jpg
1699,165,8,3,1812,Brand1,Can,25oz(740ml),0 to 50,12+,1.99,Brand1Can.jpg
1990,165,9,1,1813,Brand1,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,2.09,Brand1Bottle.jpg
2772,165,9,2,1813,Brand3,Bottle,12oz(350ml),0 to 50,8 to 12,2.79,Brand3Bottle.jpg
20,165,9,3,1813,Brand2,Can,25oz(740ml),0 to 50,0 to 4.8,1.67,Brand2Can.jpg
1449,165,10,1,1814,Brand3,Can,12oz(350ml),0 to 50,6 to 7.9,1.99,Brand3Can.jpg
2108,165,10,2,1814,Brand2,Can,12oz(350ml),101 to 150,6 to 7.9,2.09,Brand2Can.jpg
2978,165,10,3,1814,Brand2,Can,12oz(350ml),151+,12+,2.79,Brand2Can.jpg
2536,165,11,1,1815,Brand1,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,2.79,Brand1Bottle.jpg
2271,165,11,2,1815,Brand3,Can,25oz(740ml),151+,8 to 12,2.09,Brand3Can.jpg
188,165,11,3,1815,Brand2,Can,12oz(350ml),101 to 150,4.9 to 5.9,1.67,Brand2Can.jpg
2673,166,1,1,1816,Brand3,Can,8.4oz(250ml),51 to 100,6 to 7.9,2.79,Brand3Can.jpg
243,166,1,2,1816,Brand3,Can,8.4oz(250ml),0 to 50,6 to 7.9,1.67,Brand3Can.jpg
2376,166,1,3,1816,Brand3,Bottle,8.4oz(250ml),151+,12+,2.09,Brand3Bottle.jpg
2090,166,2,1,1817,Brand2,Can,25oz(740ml),51 to 100,6 to 7.9,2.09,Brand2Can.jpg
2305,166,2,2,1817,Brand1,Can,32oz(950ml),0 to 50,12+,2.09,Brand1Can.jpg
2235,166,2,3,1817,Brand3,Can,16oz(470ml),101 to 150,8 to 12,2.09,Brand3Can.jpg
718,166,3,1,1818,Brand1,Bottle,32oz(950ml),151+,0 to 4.8,0.75,Brand1Bottle.jpg
1381,166,3,2,1818,Brand1,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,1.99,Brand1Can.jpg
1770,166,3,3,1818,Brand3,Bottle,32oz(950ml),101 to 150,12+,1.99,Brand3Bottle.jpg
644,166,4,1,1819,Brand2,Can,16oz(470ml),51 to 100,0 to 4.8,0.75,Brand2Can.jpg
300,166,4,2,1819,Brand3,Bottle,32oz(950ml),51 to 100,6 to 7.9,1.67,Brand3Bottle.jpg
978,166,4,3,1819,Brand3,Bottle,16oz(470ml),0 to 50,8 to 12,0.75,Brand3Bottle.jpg
2244,166,5,1,1820,Brand3,Bottle,25oz(740ml),101 to 150,8 to 12,2.09,Brand3Bottle.jpg
2496,166,5,2,1820,Brand3,Bottle,8.4oz(250ml),151+,0 to 4.8,2.79,Brand3Bottle.jpg
937,166,5,3,1820,Brand1,Can,12oz(350ml),151+,6 to 7.9,0.75,Brand1Can.jpg
2374,166,6,1,1821,Brand1,Bottle,8.4oz(250ml),151+,12+,2.09,Brand1Bottle.jpg
1629,166,6,2,1821,Brand3,Can,12oz(350ml),101 to 150,8 to 12,1.99,Brand3Can.jpg
2428,166,6,3,1821,Brand1,Bottle,32oz(950ml),0 to 50,0 to 4.8,2.79,Brand1Bottle.jpg
1981,166,7,1,1822,Brand1,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,2.09,Brand1Can.jpg
2233,166,7,2,1822,Brand1,Can,16oz(470ml),101 to 150,8 to 12,2.09,Brand1Can.jpg
1043,166,7,3,1822,Brand2,Bottle,25oz(740ml),101 to 150,8 to 12,0.75,Brand2Bottle.jpg
1700,166,8,1,1823,Brand2,Can,25oz(740ml),0 to 50,12+,1.99,Brand2Can.jpg
1056,166,8,2,1823,Brand3,Bottle,8.4oz(250ml),151+,8 to 12,0.75,Brand3Bottle.jpg
2723,166,8,3,1823,Brand2,Bottle,25oz(740ml),101 to 150,6 to 7.9,2.79,Brand2Bottle.jpg
2889,166,9,1,1824,Brand3,Can,12oz(350ml),0 to 50,12+,2.79,Brand3Can.jpg
418,166,9,2,1824,Brand1,Bottle,32oz(950ml),51 to 100,8 to 12,1.67,Brand1Bottle.jpg
1984,166,9,3,1824,Brand1,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,2.09,Brand1Bottle.jpg
508,166,10,1,1825,Brand1,Bottle,32oz(950ml),0 to 50,12+,1.67,Brand1Bottle.jpg
2948,166,10,2,1825,Brand2,Can,12oz(350ml),101 to 150,12+,2.79,Brand2Can.jpg
1647,166,10,3,1825,Brand3,Can,32oz(950ml),101 to 150,8 to 12,1.99,Brand3Can.jpg
1720,166,11,1,1826,Brand1,Bottle,12oz(350ml),51 to 100,12+,1.99,Brand1Bottle.jpg
332,166,11,2,1826,Brand2,Can,8.4oz(250ml),151+,6 to 7.9,1.67,Brand2Can.jpg
2048,166,11,3,1826,Brand2,Can,12oz(350ml),0 to 50,6 to 7.9,2.09,Brand2Can.jpg
1228,167,1,1,1827,Brand1,Bottle,32oz(950ml),0 to 50,0 to 4.8,1.99,Brand1Bottle.jpg
898,167,1,2,1827,Brand1,Bottle,32oz(950ml),51 to 100,6 to 7.9,0.75,Brand1Bottle.jpg
2570,167,1,3,1827,Brand2,Can,25oz(740ml),51 to 100,4.9 to 5.9,2.79,Brand2Can.jpg
1957,167,2,1,1828,Brand1,Can,12oz(350ml),51 to 100,4.9 to 5.9,2.09,Brand1Can.jpg
202,167,2,2,1828,Brand1,Bottle,25oz(740ml),101 to 150,4.9 to 5.9,1.67,Brand1Bottle.jpg
966,167,2,3,1828,Brand3,Bottle,8.4oz(250ml),0 to 50,8 to 12,0.75,Brand3Bottle.jpg
1063,167,3,1,1829,Brand1,Can,16oz(470ml),151+,8 to 12,0.75,Brand1Can.jpg
832,167,3,2,1829,Brand1,Bottle,25oz(740ml),151+,4.9 to 5.9,0.75,Brand1Bottle.jpg
2492,167,3,3,1829,Brand2,Can,8.4oz(250ml),151+,0 to 4.8,2.79,Brand2Can.jpg
580,167,4,1,1830,Brand1,Bottle,12oz(350ml),151+,12+,1.67,Brand1Bottle.jpg
641,167,4,2,1830,Brand2,Bottle,12oz(350ml),51 to 100,0 to 4.8,0.75,Brand2Bottle.jpg
932,167,4,3,1830,Brand2,Can,8.4oz(250ml),151+,6 to 7.9,0.75,Brand2Can.jpg
1477,167,5,1,1831,Brand1,Can,12oz(350ml),51 to 100,6 to 7.9,1.99,Brand1Can.jpg
845,167,5,2,1831,Brand2,Bottle,8.4oz(250ml),0 to 50,6 to 7.9,0.75,Brand2Bottle.jpg
1164,167,5,3,1831,Brand3,Bottle,25oz(740ml),101 to 150,12+,0.75,Brand3Bottle.jpg
801,167,6,1,1832,Brand3,Can,25oz(740ml),101 to 150,4.9 to 5.9,0.75,Brand3Can.jpg
2305,167,6,2,1832,Brand1,Can,32oz(950ml),0 to 50,12+,2.09,Brand1Can.jpg
312,167,6,3,1832,Brand3,Bottle,12oz(350ml),101 to 150,6 to 7.9,1.67,Brand3Bottle.jpg
2301,167,7,1,1833,Brand3,Can,25oz(740ml),0 to 50,12+,2.09,Brand3Can.jpg
2086,167,7,2,1833,Brand1,Bottle,16oz(470ml),51 to 100,6 to 7.9,2.09,Brand1Bottle.jpg
935,167,7,3,1833,Brand2,Bottle,8.4oz(250ml),151+,6 to 7.9,0.75,Brand2Bottle.jpg
1651,167,8,1,1834,Brand1,Can,8.4oz(250ml),151+,8 to 12,1.99,Brand1Can.jpg
2074,167,8,2,1834,Brand1,Bottle,8.4oz(250ml),51 to 100,6 to 7.9,2.09,Brand1Bottle.jpg
2441,167,8,3,1834,Brand2,Bottle,12oz(350ml),51 to 100,0 to 4.8,2.79,Brand2Bottle.jpg
2837,167,9,1,1835,Brand2,Bottle,16oz(470ml),101 to 150,8 to 12,2.79,Brand2Bottle.jpg
303,167,9,2,1835,Brand3,Can,8.4oz(250ml),101 to 150,6 to 7.9,1.67,Brand3Can.jpg
267,167,9,3,1835,Brand3,Can,32oz(950ml),0 to 50,6 to 7.9,1.67,Brand3Can.jpg
1057,167,10,1,1836,Brand1,Can,12oz(350ml),151+,8 to 12,0.75,Brand1Can.jpg
2155,167,10,2,1836,Brand1,Can,32oz(950ml),151+,6 to 7.9,2.09,Brand1Can.jpg
1075,167,10,3,1836,Brand1,Can,32oz(950ml),151+,8 to 12,0.75,Brand1Can.jpg
286,167,11,1,1837,Brand1,Bottle,16oz(470ml),51 to 100,6 to 7.9,1.67,Brand1Bottle.jpg
519,167,11,2,1837,Brand3,Can,12oz(350ml),51 to 100,12+,1.67,Brand3Can.jpg
63,167,11,3,1837,Brand3,Can,8.4oz(250ml),101 to 150,0 to 4.8,1.67,Brand3Can.jpg
1017,168,1,1,1838,Brand3,Can,32oz(950ml),51 to 100,8 to 12,0.75,Brand3Can.jpg
1947,168,1,2,1838,Brand3,Can,32oz(950ml),0 to 50,4.9 to 5.9,2.09,Brand3Can.jpg
2889,168,1,3,1838,Brand3,Can,12oz(350ml),0 to 50,12+,2.79,Brand3Can.jpg
2559,168,2,1,1839,Brand3,Can,12oz(350ml),51 to 100,4.9 to 5.9,2.79,Brand3Can.jpg
703,168,2,2,1839,Brand1,Can,16oz(470ml),151+,0 to 4.8,0.75,Brand1Can.jpg
1634,168,2,3,1839,Brand2,Can,16oz(470ml),101 to 150,8 to 12,1.99,Brand2Can.jpg
1497,168,3,1,1840,Brand3,Can,32oz(950ml),51 to 100,6 to 7.9,1.99,Brand3Can.jpg
586,168,3,2,1840,Brand1,Bottle,16oz(470ml),151+,12+,1.67,Brand1Bottle.jpg
1182,168,3,3,1840,Brand3,Bottle,12oz(350ml),151+,12+,0.75,Brand3Bottle.jpg
20,168,4,1,1841,Brand2,Can,25oz(740ml),0 to 50,0 to 4.8,1.67,Brand2Can.jpg
1678,168,4,2,1841,Brand1,Bottle,32oz(950ml),151+,8 to 12,1.99,Brand1Bottle.jpg
1559,168,4,3,1841,Brand2,Bottle,32oz(950ml),151+,6 to 7.9,1.99,Brand2Bottle.jpg
2733,168,5,1,1842,Brand3,Can,8.4oz(250ml),151+,6 to 7.9,2.79,Brand3Can.jpg
2111,168,5,2,1842,Brand2,Bottle,12oz(350ml),101 to 150,6 to 7.9,2.09,Brand2Bottle.jpg
416,168,5,3,1842,Brand2,Can,32oz(950ml),51 to 100,8 to 12,1.67,Brand2Can.jpg
1432,168,6,1,1843,Brand1,Bottle,25oz(740ml),151+,4.9 to 5.9,1.99,Brand1Bottle.jpg
1970,168,6,2,1843,Brand2,Can,25oz(740ml),51 to 100,4.9 to 5.9,2.09,Brand2Can.jpg
373,168,6,3,1843,Brand1,Can,16oz(470ml),0 to 50,8 to 12,1.67,Brand1Can.jpg
1741,168,7,1,1844,Brand1,Can,8.4oz(250ml),101 to 150,12+,1.99,Brand1Can.jpg
1386,168,7,2,1844,Brand3,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,1.99,Brand3Bottle.jpg
2419,168,7,3,1844,Brand1,Can,25oz(740ml),0 to 50,0 to 4.8,2.79,Brand1Can.jpg
60,168,8,1,1845,Brand3,Bottle,32oz(950ml),51 to 100,0 to 4.8,1.67,Brand3Bottle.jpg
204,168,8,2,1845,Brand3,Bottle,25oz(740ml),101 to 150,4.9 to 5.9,1.67,Brand3Bottle.jpg
597,168,8,3,1845,Brand3,Can,32oz(950ml),151+,12+,1.67,Brand3Can.jpg
886,168,9,1,1846,Brand1,Bottle,16oz(470ml),51 to 100,6 to 7.9,0.75,Brand1Bottle.jpg
1964,168,9,2,1846,Brand2,Can,16oz(470ml),51 to 100,4.9 to 5.9,2.09,Brand2Can.jpg
626,168,9,3,1846,Brand2,Can,32oz(950ml),0 to 50,0 to 4.8,0.75,Brand2Can.jpg
1658,168,10,1,1847,Brand2,Can,12oz(350ml),151+,8 to 12,1.99,Brand2Can.jpg
1827,168,10,2,1847,Brand3,Can,32oz(950ml),0 to 50,0 to 4.8,2.09,Brand3Can.jpg
1578,168,10,3,1847,Brand3,Bottle,16oz(470ml),0 to 50,8 to 12,1.99,Brand3Bottle.jpg
2299,168,11,1,1848,Brand1,Can,25oz(740ml),0 to 50,12+,2.09,Brand1Can.jpg
1207,168,11,2,1848,Brand1,Can,12oz(350ml),0 to 50,0 to 4.8,1.99,Brand1Can.jpg
1163,168,11,3,1848,Brand2,Bottle,25oz(740ml),101 to 150,12+,0.75,Brand2Bottle.jpg
1548,169,1,1,1849,Brand3,Bottle,16oz(470ml),151+,6 to 7.9,1.99,Brand3Bottle.jpg
1429,169,1,2,1849,Brand1,Can,25oz(740ml),151+,4.9 to 5.9,1.99,Brand1Can.jpg
2302,169,1,3,1849,Brand1,Bottle,25oz(740ml),0 to 50,12+,2.09,Brand1Bottle.jpg
2580,169,2,1,1850,Brand3,Bottle,32oz(950ml),51 to 100,4.9 to 5.9,2.79,Brand3Bottle.jpg
1886,169,2,2,1850,Brand2,Can,32oz(950ml),101 to 150,0 to 4.8,2.09,Brand2Can.jpg
2840,169,2,3,1850,Brand2,Can,25oz(740ml),101 to 150,8 to 12,2.79,Brand2Can.jpg
2803,169,3,1,1851,Brand1,Can,16oz(470ml),51 to 100,8 to 12,2.79,Brand1Can.jpg
808,169,3,2,1851,Brand1,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,0.75,Brand1Bottle.jpg
1534,169,3,3,1851,Brand1,Bottle,8.4oz(250ml),151+,6 to 7.9,1.99,Brand1Bottle.jpg
1092,169,4,1,1852,Brand3,Bottle,12oz(350ml),0 to 50,12+,0.75,Brand3Bottle.jpg
2013,169,4,2,1852,Brand3,Can,8.4oz(250ml),151+,4.9 to 5.9,2.09,Brand3Can.jpg
1640,169,4,3,1852,Brand2,Can,25oz(740ml),101 to 150,8 to 12,1.99,Brand2Can.jpg
1410,169,5,1,1853,Brand3,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,1.99,Brand3Bottle.jpg
966,169,5,2,1853,Brand3,Bottle,8.4oz(250ml),0 to 50,8 to 12,0.75,Brand3Bottle.jpg
2088,169,5,3,1853,Brand3,Bottle,16oz(470ml),51 to 100,6 to 7.9,2.09,Brand3Bottle.jpg
656,169,6,1,1854,Brand2,Can,32oz(950ml),51 to 100,0 to 4.8,0.75,Brand2Can.jpg
2945,169,6,2,1854,Brand2,Bottle,8.4oz(250ml),101 to 150,12+,2.79,Brand2Bottle.jpg
493,169,6,3,1854,Brand1,Can,16oz(470ml),0 to 50,12+,1.67,Brand1Can.jpg
1298,169,7,1,1855,Brand2,Can,12oz(350ml),151+,0 to 4.8,1.99,Brand2Can.jpg
182,169,7,2,1855,Brand2,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,1.67,Brand2Can.jpg
750,169,7,3,1855,Brand3,Bottle,32oz(950ml),0 to 50,4.9 to 5.9,0.75,Brand3Bottle.jpg
122,169,8,1,1856,Brand2,Can,8.4oz(250ml),0 to 50,4.9 to 5.9,1.67,Brand2Can.jpg
2098,169,8,2,1856,Brand1,Bottle,32oz(950ml),51 to 100,6 to 7.9,2.09,Brand1Bottle.jpg
2202,169,8,3,1856,Brand3,Bottle,12oz(350ml),51 to 100,8 to 12,2.09,Brand3Bottle.jpg
2673,169,9,1,1857,Brand3,Can,8.4oz(250ml),51 to 100,6 to 7.9,2.79,Brand3Can.jpg
949,169,9,2,1857,Brand1,Can,25oz(740ml),151+,6 to 7.9,0.75,Brand1Can.jpg
513,169,9,3,1857,Brand3,Can,8.4oz(250ml),51 to 100,12+,1.67,Brand3Can.jpg
719,169,10,1,1858,Brand2,Bottle,32oz(950ml),151+,0 to 4.8,0.75,Brand2Bottle.jpg
164,169,10,2,1858,Brand2,Can,16oz(470ml),51 to 100,4.9 to 5.9,1.67,Brand2Can.jpg
654,169,10,3,1858,Brand3,Bottle,25oz(740ml),51 to 100,0 to 4.8,0.75,Brand3Bottle.jpg
1755,169,11,1,1859,Brand3,Can,16oz(470ml),101 to 150,12+,1.99,Brand3Can.jpg
427,169,11,2,1859,Brand1,Can,12oz(350ml),101 to 150,8 to 12,1.67,Brand1Can.jpg
2008,169,11,3,1859,Brand1,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,2.09,Brand1Bottle.jpg
280,170,1,1,1860,Brand1,Bottle,12oz(350ml),51 to 100,6 to 7.9,1.67,Brand1Bottle.jpg
2663,170,1,2,1860,Brand2,Bottle,25oz(740ml),0 to 50,6 to 7.9,2.79,Brand2Bottle.jpg
