profileID,respID,qID,altID,obsID,brand,packaging,size,calories,alcohol_content,price,image
2704,93,3,2,1015,Coors,Can,8.4oz(250ml),101 to 150,8 to 12,1.99,CoorsCan.jpg
1800,93,3,3,1015,Miller,Bottle,32oz(950ml),151+,8 to 12,0.75,MillerBottle.jpg
3473,93,4,1,1016,Michelob,Can,16oz(470ml),51 to 100,6 to 7.9,2.09,MichelobCan.jpg
4478,93,4,2,1016,Michelob,Bottle,16oz(470ml),51 to 100,6 to 7.9,2.79,MichelobBottle.jpg
3787,93,4,3,1016,Budweiser,Bottle,25oz(740ml),151+,8 to 12,2.09,BudweiserBottle.jpg
2089,93,5,1,1017,Coors,Bottle,25oz(740ml),51 to 100,0 to 4.8,1.99,CoorsBottle.jpg
330,93,5,2,1017,Miller,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,1.67,MillerBottle.jpg
763,93,5,3,1017,Michelob,Can,12oz(350ml),151+,8 to 12,1.67,MichelobCan.jpg
201,93,6,1,1018,Modelo,Can,8.4oz(250ml),0 to 50,4.9 to 5.9,1.67,ModeloCan.jpg
1987,93,6,2,1018,Budweiser,Bottle,25oz(740ml),151+,12+,0.75,BudweiserBottle.jpg
1455,93,6,3,1018,Miller,Can,8.4oz(250ml),51 to 100,6 to 7.9,0.75,MillerCan.jpg
4698,93,7,1,1019,Michelob,Bottle,32oz(950ml),51 to 100,8 to 12,2.79,MichelobBottle.jpg
1350,93,7,2,1019,Miller,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,0.75,MillerBottle.jpg
3640,93,7,3,1019,Miller,Bottle,25oz(740ml),0 to 50,8 to 12,2.09,MillerBottle.jpg
2412,93,8,1,1020,Budweiser,Can,12oz(350ml),0 to 50,6 to 7.9,1.99,BudweiserCan.jpg
17,93,8,2,1020,Budweiser,Bottle,12oz(350ml),0 to 50,0 to 4.8,1.67,BudweiserBottle.jpg
2175,93,8,3,1020,Miller,Can,16oz(470ml),151+,0 to 4.8,1.99,MillerCan.jpg
4636,93,9,1,1021,Modelo,Bottle,25oz(740ml),0 to 50,8 to 12,2.79,ModeloBottle.jpg
4759,93,9,2,1021,Coors,Bottle,8.4oz(250ml),151+,8 to 12,2.79,CoorsBottle.jpg
1924,93,9,3,1021,Coors,Can,16oz(470ml),101 to 150,12+,0.75,CoorsCan.jpg
1839,93,10,1,1022,Coors,Bottle,25oz(740ml),0 to 50,12+,0.75,CoorsBottle.jpg
261,93,10,2,1022,Modelo,Can,12oz(350ml),51 to 100,4.9 to 5.9,1.67,ModeloCan.jpg
4026,93,10,3,1022,Modelo,Bottle,16oz(470ml),0 to 50,0 to 4.8,2.79,ModeloBottle.jpg
1708,93,11,1,1023,Michelob,Bottle,8.4oz(250ml),101 to 150,8 to 12,0.75,MichelobBottle.jpg
290,93,11,2,1023,Miller,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,1.67,MillerBottle.jpg
3936,93,11,3,1023,Modelo,Bottle,25oz(740ml),101 to 150,12+,2.09,ModeloBottle.jpg
761,94,1,1,1024,Modelo,Can,12oz(350ml),151+,8 to 12,1.67,ModeloCan.jpg
1947,94,1,2,1024,Budweiser,Bottle,32oz(950ml),101 to 150,12+,0.75,BudweiserBottle.jpg
2097,94,1,3,1024,Budweiser,Bottle,32oz(950ml),51 to 100,0 to 4.8,1.99,BudweiserBottle.jpg
3049,94,2,1,1025,Coors,Bottle,32oz(950ml),0 to 50,0 to 4.8,2.09,CoorsBottle.jpg
1936,94,2,2,1025,Modelo,Bottle,25oz(740ml),101 to 150,12+,0.75,ModeloBottle.jpg
3578,94,2,3,1025,Michelob,Bottle,16oz(470ml),151+,6 to 7.9,2.09,MichelobBottle.jpg
3374,94,3,1,1026,Coors,Can,16oz(470ml),151+,4.9 to 5.9,2.09,CoorsCan.jpg
4755,94,3,2,1026,Miller,Can,8.4oz(250ml),151+,8 to 12,2.79,MillerCan.jpg
100,94,3,3,1026,Miller,Bottle,32oz(950ml),51 to 100,0 to 4.8,1.67,MillerBottle.jpg
4612,94,4,1,1027,Budweiser,Can,12oz(350ml),0 to 50,8 to 12,2.79,BudweiserCan.jpg
3039,94,4,2,1027,Coors,Bottle,25oz(740ml),0 to 50,0 to 4.8,2.09,CoorsBottle.jpg
1858,94,4,3,1027,Michelob,Bottle,8.4oz(250ml),51 to 100,12+,0.75,MichelobBottle.jpg
2772,94,5,1,1028,Budweiser,Can,16oz(470ml),151+,8 to 12,1.99,BudweiserCan.jpg
908,94,5,2,1028,Michelob,Bottle,8.4oz(250ml),101 to 150,12+,1.67,MichelobBottle.jpg
1575,94,5,3,1028,Miller,Can,16oz(470ml),151+,6 to 7.9,0.75,MillerCan.jpg
464,94,6,1,1029,Coors,Can,12oz(350ml),51 to 100,6 to 7.9,1.67,CoorsCan.jpg
3269,94,6,2,1029,Coors,Bottle,12oz(350ml),51 to 100,4.9 to 5.9,2.09,CoorsBottle.jpg
4908,94,6,3,1029,Michelob,Bottle,8.4oz(250ml),101 to 150,12+,2.79,MichelobBottle.jpg
3127,94,7,1,1030,Budweiser,Bottle,16oz(470ml),101 to 150,0 to 4.8,2.09,BudweiserBottle.jpg
3316,94,7,2,1030,Modelo,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,2.09,ModeloBottle.jpg
3939,94,7,3,1030,Coors,Bottle,25oz(740ml),101 to 150,12+,2.09,CoorsBottle.jpg
4580,94,8,1,1031,Miller,Bottle,16oz(470ml),151+,6 to 7.9,2.79,MillerBottle.jpg
4766,94,8,2,1031,Modelo,Bottle,12oz(350ml),151+,8 to 12,2.79,ModeloBottle.jpg
769,94,8,3,1031,Coors,Bottle,12oz(350ml),151+,8 to 12,1.67,CoorsBottle.jpg
4808,94,9,1,1032,Michelob,Bottle,8.4oz(250ml),0 to 50,12+,2.79,MichelobBottle.jpg
4716,94,9,2,1032,Modelo,Bottle,12oz(350ml),101 to 150,8 to 12,2.79,ModeloBottle.jpg
3135,94,9,3,1032,Miller,Can,25oz(740ml),101 to 150,0 to 4.8,2.09,MillerCan.jpg
1396,94,10,1,1033,Modelo,Bottle,32oz(950ml),151+,4.9 to 5.9,0.75,ModeloBottle.jpg
4022,94,10,2,1033,Budweiser,Can,16oz(470ml),0 to 50,0 to 4.8,2.79,BudweiserCan.jpg
1133,94,10,3,1033,Michelob,Can,25oz(740ml),101 to 150,0 to 4.8,0.75,MichelobCan.jpg
4062,94,11,1,1034,Budweiser,Can,12oz(350ml),51 to 100,0 to 4.8,2.79,BudweiserCan.jpg
4175,94,11,2,1034,Miller,Can,16oz(470ml),151+,0 to 4.8,2.79,MillerCan.jpg
4929,94,11,3,1034,Coors,Bottle,16oz(470ml),101 to 150,12+,2.79,CoorsBottle.jpg
3040,95,1,1,1035,Miller,Bottle,25oz(740ml),0 to 50,0 to 4.8,2.09,MillerBottle.jpg
309,95,1,2,1035,Coors,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,1.67,CoorsBottle.jpg
2696,95,1,3,1035,Modelo,Bottle,32oz(950ml),51 to 100,8 to 12,1.99,ModeloBottle.jpg
2161,95,2,1,1036,Modelo,Can,12oz(350ml),151+,0 to 4.8,1.99,ModeloCan.jpg
2809,95,2,2,1036,Coors,Bottle,8.4oz(250ml),0 to 50,12+,1.99,CoorsBottle.jpg
1430,95,2,3,1036,Miller,Bottle,16oz(470ml),0 to 50,6 to 7.9,0.75,MillerBottle.jpg
3494,95,3,1,1037,Coors,Can,32oz(950ml),51 to 100,6 to 7.9,2.09,CoorsCan.jpg
3302,95,3,2,1037,Budweiser,Can,8.4oz(250ml),101 to 150,4.9 to 5.9,2.09,BudweiserCan.jpg
318,95,3,3,1037,Michelob,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,1.67,MichelobBottle.jpg
1548,95,4,1,1038,Michelob,Bottle,32oz(950ml),101 to 150,6 to 7.9,0.75,MichelobBottle.jpg
2966,95,4,2,1038,Modelo,Bottle,12oz(350ml),151+,12+,1.99,ModeloBottle.jpg
4970,95,4,3,1038,Miller,Bottle,12oz(350ml),151+,12+,2.79,MillerBottle.jpg
2411,95,5,1,1039,Modelo,Can,12oz(350ml),0 to 50,6 to 7.9,1.99,ModeloCan.jpg
3559,95,5,2,1039,Coors,Bottle,8.4oz(250ml),151+,6 to 7.9,2.09,CoorsBottle.jpg
394,95,5,3,1039,Coors,Can,32oz(950ml),151+,4.9 to 5.9,1.67,CoorsCan.jpg
22,95,6,1,1040,Budweiser,Can,16oz(470ml),0 to 50,0 to 4.8,1.67,BudweiserCan.jpg
1692,95,6,2,1040,Budweiser,Can,32oz(950ml),51 to 100,8 to 12,0.75,BudweiserCan.jpg
2938,95,6,3,1040,Michelob,Bottle,25oz(740ml),101 to 150,12+,1.99,MichelobBottle.jpg
3952,95,7,1,1041,Budweiser,Can,8.4oz(250ml),151+,12+,2.09,BudweiserCan.jpg
4679,95,7,2,1041,Coors,Bottle,16oz(470ml),51 to 100,8 to 12,2.79,CoorsBottle.jpg
4477,95,7,3,1041,Budweiser,Bottle,16oz(470ml),51 to 100,6 to 7.9,2.79,BudweiserBottle.jpg
3594,95,8,1,1042,Coors,Can,32oz(950ml),151+,6 to 7.9,2.09,CoorsCan.jpg
3843,95,8,2,1042,Michelob,Can,32oz(950ml),0 to 50,12+,2.09,MichelobCan.jpg
1987,95,8,3,1042,Budweiser,Bottle,25oz(740ml),151+,12+,0.75,BudweiserBottle.jpg
1446,95,9,1,1043,Modelo,Bottle,32oz(950ml),0 to 50,6 to 7.9,0.75,ModeloBottle.jpg
2271,95,9,2,1043,Modelo,Can,16oz(470ml),51 to 100,4.9 to 5.9,1.99,ModeloCan.jpg
4151,95,9,3,1043,Modelo,Can,8.4oz(250ml),151+,0 to 4.8,2.79,ModeloCan.jpg
2378,95,10,1,1044,Michelob,Bottle,16oz(470ml),151+,4.9 to 5.9,1.99,MichelobBottle.jpg
2734,95,10,2,1044,Coors,Can,25oz(740ml),101 to 150,8 to 12,1.99,CoorsCan.jpg
2542,95,10,3,1044,Budweiser,Can,32oz(950ml),101 to 150,6 to 7.9,1.99,BudweiserCan.jpg
994,95,11,1,1045,Coors,Can,32oz(950ml),151+,12+,1.67,CoorsCan.jpg
1016,95,11,2,1045,Modelo,Bottle,12oz(350ml),0 to 50,0 to 4.8,0.75,ModeloBottle.jpg
4535,95,11,3,1045,Miller,Can,25oz(740ml),101 to 150,6 to 7.9,2.79,MillerCan.jpg
1251,96,1,1,1046,Modelo,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,0.75,ModeloCan.jpg
3867,96,1,2,1046,Budweiser,Bottle,12oz(350ml),51 to 100,12+,2.09,BudweiserBottle.jpg
1941,96,1,3,1046,Modelo,Can,32oz(950ml),101 to 150,12+,0.75,ModeloCan.jpg
316,96,2,1,1047,Modelo,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,1.67,ModeloBottle.jpg
829,96,2,2,1047,Coors,Bottle,16oz(470ml),0 to 50,12+,1.67,CoorsBottle.jpg
1446,96,2,3,1047,Modelo,Bottle,32oz(950ml),0 to 50,6 to 7.9,0.75,ModeloBottle.jpg
4753,96,3,1,1048,Michelob,Can,8.4oz(250ml),151+,8 to 12,2.79,MichelobCan.jpg
3313,96,3,2,1048,Michelob,Can,12oz(350ml),101 to 150,4.9 to 5.9,2.09,MichelobCan.jpg
4816,96,3,3,1048,Modelo,Bottle,12oz(350ml),0 to 50,12+,2.79,ModeloBottle.jpg
2508,96,4,1,1049,Michelob,Bottle,8.4oz(250ml),101 to 150,6 to 7.9,1.99,MichelobBottle.jpg
619,96,4,2,1049,Coors,Bottle,12oz(350ml),0 to 50,8 to 12,1.67,CoorsBottle.jpg
656,96,4,3,1049,Modelo,Bottle,8.4oz(250ml),51 to 100,8 to 12,1.67,ModeloBottle.jpg
511,96,5,1,1050,Modelo,Can,12oz(350ml),101 to 150,6 to 7.9,1.67,ModeloCan.jpg
3281,96,5,2,1050,Modelo,Can,25oz(740ml),51 to 100,4.9 to 5.9,2.09,ModeloCan.jpg
3379,96,5,3,1050,Coors,Bottle,16oz(470ml),151+,4.9 to 5.9,2.09,CoorsBottle.jpg
2285,96,6,1,1051,Miller,Can,25oz(740ml),51 to 100,4.9 to 5.9,1.99,MillerCan.jpg
4996,96,6,2,1051,Modelo,Bottle,32oz(950ml),151+,12+,2.79,ModeloBottle.jpg
1620,96,6,3,1051,Miller,Bottle,12oz(350ml),0 to 50,8 to 12,0.75,MillerBottle.jpg
4809,96,7,1,1052,Coors,Bottle,8.4oz(250ml),0 to 50,12+,2.79,CoorsBottle.jpg
1563,96,7,2,1052,Michelob,Can,12oz(350ml),151+,6 to 7.9,0.75,MichelobCan.jpg
2067,96,7,3,1052,Budweiser,Bottle,12oz(350ml),51 to 100,0 to 4.8,1.99,BudweiserBottle.jpg
4210,96,8,1,1053,Miller,Bottle,8.4oz(250ml),0 to 50,4.9 to 5.9,2.79,MillerBottle.jpg
2945,96,8,2,1053,Miller,Can,32oz(950ml),101 to 150,12+,1.99,MillerCan.jpg
2276,96,8,3,1053,Modelo,Bottle,16oz(470ml),51 to 100,4.9 to 5.9,1.99,ModeloBottle.jpg
3093,96,9,1,1054,Michelob,Can,32oz(950ml),51 to 100,0 to 4.8,2.09,MichelobCan.jpg
4587,96,9,2,1054,Budweiser,Bottle,25oz(740ml),151+,6 to 7.9,2.79,BudweiserBottle.jpg
2732,96,9,3,1054,Budweiser,Can,25oz(740ml),101 to 150,8 to 12,1.99,BudweiserCan.jpg
252,96,10,1,1055,Budweiser,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,1.67,BudweiserCan.jpg
2439,96,10,2,1055,Coors,Bottle,25oz(740ml),0 to 50,6 to 7.9,1.99,CoorsBottle.jpg
2469,96,10,3,1055,Coors,Bottle,12oz(350ml),51 to 100,6 to 7.9,1.99,CoorsBottle.jpg
1646,96,11,1,1056,Modelo,Bottle,32oz(950ml),0 to 50,8 to 12,0.75,ModeloBottle.jpg
1655,96,11,2,1056,Miller,Can,8.4oz(250ml),51 to 100,8 to 12,0.75,MillerCan.jpg
3169,96,11,3,1056,Coors,Bottle,12oz(350ml),151+,0 to 4.8,2.09,CoorsBottle.jpg
4086,97,1,1,1057,Modelo,Bottle,25oz(740ml),51 to 100,0 to 4.8,2.79,ModeloBottle.jpg
3879,97,1,2,1057,Coors,Bottle,16oz(470ml),51 to 100,12+,2.09,CoorsBottle.jpg
2986,97,1,3,1057,Modelo,Bottle,25oz(740ml),151+,12+,1.99,ModeloBottle.jpg
577,97,2,1,1058,Budweiser,Bottle,16oz(470ml),151+,6 to 7.9,1.67,BudweiserBottle.jpg
4761,97,2,2,1058,Modelo,Can,12oz(350ml),151+,8 to 12,2.79,ModeloCan.jpg
3543,97,2,3,1058,Michelob,Can,32oz(950ml),101 to 150,6 to 7.9,2.09,MichelobCan.jpg
771,97,3,1,1059,Modelo,Can,16oz(470ml),151+,8 to 12,1.67,ModeloCan.jpg
4081,97,3,2,1059,Modelo,Can,25oz(740ml),51 to 100,0 to 4.8,2.79,ModeloCan.jpg
4363,97,3,3,1059,Michelob,Can,12oz(350ml),151+,4.9 to 5.9,2.79,MichelobCan.jpg
2059,97,4,1,1060,Coors,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,1.99,CoorsBottle.jpg
4147,97,4,2,1060,Budweiser,Bottle,32oz(950ml),101 to 150,0 to 4.8,2.79,BudweiserBottle.jpg
1127,97,4,3,1060,Budweiser,Bottle,16oz(470ml),101 to 150,0 to 4.8,0.75,BudweiserBottle.jpg
1898,97,5,1,1061,Michelob,Bottle,32oz(950ml),51 to 100,12+,0.75,MichelobBottle.jpg
3828,97,5,2,1061,Michelob,Bottle,16oz(470ml),0 to 50,12+,2.09,MichelobBottle.jpg
363,97,5,3,1061,Michelob,Can,12oz(350ml),151+,4.9 to 5.9,1.67,MichelobCan.jpg
1709,97,6,1,1062,Coors,Bottle,8.4oz(250ml),101 to 150,8 to 12,0.75,CoorsBottle.jpg
1920,97,6,2,1062,Miller,Bottle,12oz(350ml),101 to 150,12+,0.75,MillerBottle.jpg
2949,97,6,3,1062,Coors,Bottle,32oz(950ml),101 to 150,12+,1.99,CoorsBottle.jpg
227,97,7,1,1063,Budweiser,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,1.67,BudweiserBottle.jpg
1922,97,7,2,1063,Budweiser,Can,16oz(470ml),101 to 150,12+,0.75,BudweiserCan.jpg
2518,97,7,3,1063,Michelob,Bottle,12oz(350ml),101 to 150,6 to 7.9,1.99,MichelobBottle.jpg
3411,97,8,1,1064,Modelo,Can,12oz(350ml),0 to 50,6 to 7.9,2.09,ModeloCan.jpg
732,97,8,2,1064,Budweiser,Can,25oz(740ml),101 to 150,8 to 12,1.67,BudweiserCan.jpg
3825,97,8,3,1064,Miller,Can,16oz(470ml),0 to 50,12+,2.09,MillerCan.jpg
4896,97,9,1,1065,Modelo,Bottle,32oz(950ml),51 to 100,12+,2.79,ModeloBottle.jpg
4880,97,9,2,1065,Miller,Bottle,16oz(470ml),51 to 100,12+,2.79,MillerBottle.jpg
3507,97,9,3,1065,Budweiser,Bottle,8.4oz(250ml),101 to 150,6 to 7.9,2.09,BudweiserBottle.jpg
1218,97,10,1,1066,Michelob,Bottle,12oz(350ml),0 to 50,4.9 to 5.9,0.75,MichelobBottle.jpg
1644,97,10,2,1066,Coors,Can,32oz(950ml),0 to 50,8 to 12,0.75,CoorsCan.jpg
4849,97,10,3,1066,Coors,Bottle,32oz(950ml),0 to 50,12+,2.79,CoorsBottle.jpg
2911,97,11,1,1067,Modelo,Can,12oz(350ml),101 to 150,12+,1.99,ModeloCan.jpg
2288,97,11,2,1067,Michelob,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,1.99,MichelobBottle.jpg
724,97,11,3,1067,Coors,Can,16oz(470ml),101 to 150,8 to 12,1.67,CoorsCan.jpg
1195,98,1,1,1068,Miller,Can,32oz(950ml),151+,0 to 4.8,0.75,MillerCan.jpg
1493,98,1,2,1068,Michelob,Can,32oz(950ml),51 to 100,6 to 7.9,0.75,MichelobCan.jpg
1123,98,1,3,1068,Michelob,Can,16oz(470ml),101 to 150,0 to 4.8,0.75,MichelobCan.jpg
875,98,2,1,1069,Miller,Can,16oz(470ml),51 to 100,12+,1.67,MillerCan.jpg
2607,98,2,2,1069,Budweiser,Bottle,8.4oz(250ml),0 to 50,8 to 12,1.99,BudweiserBottle.jpg
797,98,2,3,1069,Budweiser,Bottle,32oz(950ml),151+,8 to 12,1.67,BudweiserBottle.jpg
1443,98,3,1,1070,Michelob,Can,32oz(950ml),0 to 50,6 to 7.9,0.75,MichelobCan.jpg
2703,98,3,2,1070,Michelob,Can,8.4oz(250ml),101 to 150,8 to 12,1.99,MichelobCan.jpg
2281,98,3,3,1070,Modelo,Can,25oz(740ml),51 to 100,4.9 to 5.9,1.99,ModeloCan.jpg
242,98,4,1,1071,Budweiser,Can,32oz(950ml),0 to 50,4.9 to 5.9,1.67,BudweiserCan.jpg
3475,98,4,2,1071,Miller,Can,16oz(470ml),51 to 100,6 to 7.9,2.09,MillerCan.jpg
46,98,4,3,1071,Modelo,Bottle,32oz(950ml),0 to 50,0 to 4.8,1.67,ModeloBottle.jpg
1309,98,5,1,1072,Coors,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,0.75,CoorsBottle.jpg
67,98,5,2,1072,Budweiser,Bottle,12oz(350ml),51 to 100,0 to 4.8,1.67,BudweiserBottle.jpg
2326,98,5,3,1072,Modelo,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,1.99,ModeloBottle.jpg
2511,98,6,1,1073,Modelo,Can,12oz(350ml),101 to 150,6 to 7.9,1.99,ModeloCan.jpg
1398,98,6,2,1073,Michelob,Bottle,32oz(950ml),151+,4.9 to 5.9,0.75,MichelobBottle.jpg
3691,98,6,3,1073,Modelo,Can,32oz(950ml),51 to 100,8 to 12,2.09,ModeloCan.jpg
4447,98,7,1,1074,Budweiser,Bottle,32oz(950ml),0 to 50,6 to 7.9,2.79,BudweiserBottle.jpg
946,98,7,2,1074,Modelo,Bottle,32oz(950ml),101 to 150,12+,1.67,ModeloBottle.jpg
1010,98,7,3,1074,Miller,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,0.75,MillerBottle.jpg
721,98,8,1,1075,Modelo,Can,16oz(470ml),101 to 150,8 to 12,1.67,ModeloCan.jpg
4391,98,8,2,1075,Modelo,Can,32oz(950ml),151+,4.9 to 5.9,2.79,ModeloCan.jpg
1857,98,8,3,1075,Budweiser,Bottle,8.4oz(250ml),51 to 100,12+,0.75,BudweiserBottle.jpg
4755,98,9,1,1076,Miller,Can,8.4oz(250ml),151+,8 to 12,2.79,MillerCan.jpg
1151,98,9,2,1076,Modelo,Can,8.4oz(250ml),151+,0 to 4.8,0.75,ModeloCan.jpg
330,98,9,3,1076,Miller,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,1.67,MillerBottle.jpg
1899,98,10,1,1077,Coors,Bottle,32oz(950ml),51 to 100,12+,0.75,CoorsBottle.jpg
4366,98,10,2,1077,Modelo,Bottle,12oz(350ml),151+,4.9 to 5.9,2.79,ModeloBottle.jpg
1583,98,10,3,1077,Michelob,Can,25oz(740ml),151+,6 to 7.9,0.75,MichelobCan.jpg
1675,98,11,1,1078,Miller,Can,16oz(470ml),51 to 100,8 to 12,0.75,MillerCan.jpg
3105,98,11,2,1078,Miller,Can,8.4oz(250ml),101 to 150,0 to 4.8,2.09,MillerCan.jpg
2482,98,11,3,1078,Budweiser,Can,25oz(740ml),51 to 100,6 to 7.9,1.99,BudweiserCan.jpg
665,99,1,1,1079,Miller,Can,12oz(350ml),51 to 100,8 to 12,1.67,MillerCan.jpg
2544,99,1,2,1079,Coors,Can,32oz(950ml),101 to 150,6 to 7.9,1.99,CoorsCan.jpg
813,99,1,3,1079,Michelob,Can,12oz(350ml),0 to 50,12+,1.67,MichelobCan.jpg
189,99,2,1,1080,Coors,Bottle,25oz(740ml),151+,0 to 4.8,1.67,CoorsBottle.jpg
3222,99,2,2,1080,Budweiser,Can,16oz(470ml),0 to 50,4.9 to 5.9,2.09,BudweiserCan.jpg
2744,99,2,3,1080,Coors,Can,32oz(950ml),101 to 150,8 to 12,1.99,CoorsCan.jpg
2382,99,3,1,1081,Budweiser,Can,25oz(740ml),151+,4.9 to 5.9,1.99,BudweiserCan.jpg
4386,99,3,2,1081,Modelo,Bottle,25oz(740ml),151+,4.9 to 5.9,2.79,ModeloBottle.jpg
3642,99,3,3,1081,Budweiser,Can,32oz(950ml),0 to 50,8 to 12,2.09,BudweiserCan.jpg
1639,99,4,1,1082,Coors,Bottle,25oz(740ml),0 to 50,8 to 12,0.75,CoorsBottle.jpg
3571,99,4,2,1082,Modelo,Can,16oz(470ml),151+,6 to 7.9,2.09,ModeloCan.jpg
3118,99,4,3,1082,Michelob,Bottle,12oz(350ml),101 to 150,0 to 4.8,2.09,MichelobBottle.jpg
1234,99,5,1,1083,Coors,Can,25oz(740ml),0 to 50,4.9 to 5.9,0.75,CoorsCan.jpg
3351,99,5,2,1083,Modelo,Can,8.4oz(250ml),151+,4.9 to 5.9,2.09,ModeloCan.jpg
4539,99,5,3,1083,Coors,Bottle,25oz(740ml),101 to 150,6 to 7.9,2.79,CoorsBottle.jpg
205,99,6,1,1084,Miller,Can,8.4oz(250ml),0 to 50,4.9 to 5.9,1.67,MillerCan.jpg
3990,99,6,2,1084,Miller,Bottle,25oz(740ml),151+,12+,2.09,MillerBottle.jpg
959,99,6,3,1084,Coors,Bottle,8.4oz(250ml),151+,12+,1.67,CoorsBottle.jpg
3711,99,7,1,1085,Modelo,Can,12oz(350ml),101 to 150,8 to 12,2.09,ModeloCan.jpg
1138,99,7,2,1085,Michelob,Bottle,25oz(740ml),101 to 150,0 to 4.8,0.75,MichelobBottle.jpg
2720,99,7,3,1085,Miller,Bottle,12oz(350ml),101 to 150,8 to 12,1.99,MillerBottle.jpg
223,99,8,1,1086,Michelob,Can,16oz(470ml),0 to 50,4.9 to 5.9,1.67,MichelobCan.jpg
3991,99,8,2,1086,Modelo,Can,32oz(950ml),151+,12+,2.09,ModeloCan.jpg
971,99,8,3,1086,Modelo,Can,16oz(470ml),151+,12+,1.67,ModeloCan.jpg
2221,99,9,1,1087,Modelo,Can,16oz(470ml),0 to 50,4.9 to 5.9,1.99,ModeloCan.jpg
1007,99,9,2,1087,Budweiser,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,0.75,BudweiserBottle.jpg
77,99,9,3,1087,Budweiser,Bottle,16oz(470ml),51 to 100,0 to 4.8,1.67,BudweiserBottle.jpg
1443,99,10,1,1088,Michelob,Can,32oz(950ml),0 to 50,6 to 7.9,0.75,MichelobCan.jpg
2455,99,10,2,1088,Miller,Can,8.4oz(250ml),51 to 100,6 to 7.9,1.99,MillerCan.jpg
1543,99,10,3,1088,Michelob,Can,32oz(950ml),101 to 150,6 to 7.9,0.75,MichelobCan.jpg
3263,99,11,1,1089,Michelob,Can,12oz(350ml),51 to 100,4.9 to 5.9,2.09,MichelobCan.jpg
2672,99,11,2,1089,Budweiser,Can,16oz(470ml),51 to 100,8 to 12,1.99,BudweiserCan.jpg
1066,99,11,3,1089,Modelo,Bottle,12oz(350ml),51 to 100,0 to 4.8,0.75,ModeloBottle.jpg
3623,100,1,1,1090,Michelob,Can,16oz(470ml),0 to 50,8 to 12,2.09,MichelobCan.jpg
208,100,1,2,1090,Michelob,Bottle,8.4oz(250ml),0 to 50,4.9 to 5.9,1.67,MichelobBottle.jpg
3449,100,1,3,1090,Coors,Bottle,32oz(950ml),0 to 50,6 to 7.9,2.09,CoorsBottle.jpg
2244,100,2,1,1091,Coors,Can,32oz(950ml),0 to 50,4.9 to 5.9,1.99,CoorsCan.jpg
22,100,2,2,1091,Budweiser,Can,16oz(470ml),0 to 50,0 to 4.8,1.67,BudweiserCan.jpg
1722,100,2,3,1091,Budweiser,Can,16oz(470ml),101 to 150,8 to 12,0.75,BudweiserCan.jpg
2251,100,3,1,1092,Modelo,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,1.99,ModeloCan.jpg
4887,100,3,2,1092,Budweiser,Bottle,25oz(740ml),51 to 100,12+,2.79,BudweiserBottle.jpg
359,100,3,3,1092,Coors,Bottle,8.4oz(250ml),151+,4.9 to 5.9,1.67,CoorsBottle.jpg
4102,100,4,1,1093,Budweiser,Can,8.4oz(250ml),101 to 150,0 to 4.8,2.79,BudweiserCan.jpg
4360,100,4,2,1093,Miller,Bottle,8.4oz(250ml),151+,4.9 to 5.9,2.79,MillerBottle.jpg
3077,100,4,3,1093,Budweiser,Bottle,16oz(470ml),51 to 100,0 to 4.8,2.09,BudweiserBottle.jpg
4408,100,5,1,1094,Michelob,Bottle,8.4oz(250ml),0 to 50,6 to 7.9,2.79,MichelobBottle.jpg
2001,100,5,2,1094,Modelo,Can,8.4oz(250ml),0 to 50,0 to 4.8,1.99,ModeloCan.jpg
4560,100,5,3,1094,Miller,Bottle,8.4oz(250ml),151+,6 to 7.9,2.79,MillerBottle.jpg
194,100,6,1,1095,Coors,Can,32oz(950ml),151+,0 to 4.8,1.67,CoorsCan.jpg
2950,100,6,2,1095,Miller,Bottle,32oz(950ml),101 to 150,12+,1.99,MillerBottle.jpg
1118,100,6,3,1095,Michelob,Bottle,12oz(350ml),101 to 150,0 to 4.8,0.75,MichelobBottle.jpg
3699,100,7,1,1096,Coors,Bottle,32oz(950ml),51 to 100,8 to 12,2.09,CoorsBottle.jpg
2427,100,7,2,1096,Budweiser,Bottle,16oz(470ml),0 to 50,6 to 7.9,1.99,BudweiserBottle.jpg
1598,100,7,3,1096,Michelob,Bottle,32oz(950ml),151+,6 to 7.9,0.75,MichelobBottle.jpg
